F1 Decision Tree,F1 Neural Network,F1 Random Forest,F1 SVM,F1 Logistic Regression,F1 XGBoost
0.7683544235838572,0.7842242503259453,0.842160031533307,0.6329170383586084,0.820186875271621,0.8442071047132574
0.7683544235838572,0.7467863880317632,0.842160031533307,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7327166425967584,0.7430419268510259,0.8039922045709561,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7879444373645978,0.7430419268510259,0.8070844829851532,0.6329170383586084,0.7879444373645978,0.8258235122641903
0.7683544235838572,0.842160031533307,0.8586296249097319,0.6329170383586084,0.820186875271621,0.842160031533307
0.7327166425967584,0.7430419268510259,0.842160031533307,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7327166425967584,0.8039922045709561,0.842160031533307,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7018578373406911,0.7749658179191496,0.8232870311371651,0.6329170383586084,0.820186875271621,0.8442071047132574
0.7683544235838572,0.7430419268510259,0.8586296249097319,0.6329170383586084,0.820186875271621,0.8278473757471547
0.7683544235838572,0.4975156721615974,0.842160031533307,0.6329170383586084,0.7879444373645978,0.8258235122641903
0.7018578373406911,0.8039922045709561,0.839629985558055,0.6329170383586084,0.820186875271621,0.8070844829851532
0.7683544235838572,0.779750223015165,0.839629985558055,0.6329170383586084,0.7879444373645978,0.8606588098113521
0.7720089344369991,0.7842242503259453,0.8232870311371651,0.6329170383586084,0.8070844829851532,0.8232870311371651
0.7879444373645978,0.8039922045709561,0.8232870311371651,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7369333858888452,0.7215011621791282,0.8039922045709561,0.6329170383586084,0.7879444373645978,0.8606588098113521
0.7403451745220958,0.7430419268510259,0.8232870311371651,0.6329170383586084,0.820186875271621,0.7879444373645978
0.7482616253802694,0.8070844829851532,0.839629985558055,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7909882147170283,0.6761574141602731,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7122990004345936,0.7441540778871324,0.842160031533307,0.6329170383586084,0.820186875271621,0.8095864613162036
0.7683544235838572,0.779750223015165,0.839629985558055,0.6329170383586084,0.820186875271621,0.842160031533307
0.7327166425967584,0.7430419268510259,0.8039922045709561,0.6329170383586084,0.820186875271621,0.842160031533307
0.7018578373406911,0.7842242503259453,0.8039922045709561,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7526018435920309,0.7842242503259453,0.8586296249097319,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7327166425967584,0.7430419268510259,0.8586296249097319,0.6329170383586084,0.820186875271621,0.842160031533307
0.7683544235838572,0.779750223015165,0.839629985558055,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7683544235838572,0.7276087996963345,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8606588098113521
0.7683544235838572,0.7909882147170283,0.8586296249097319,0.6329170383586084,0.7879444373645978,0.842160031533307
0.676336375488918,0.7457627118644068,0.842160031533307,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7276087996963345,0.8095864613162036,0.8232870311371651,0.6329170383586084,0.839629985558055,0.8232870311371651
0.6970788616096595,0.7909882147170283,0.842160031533307,0.6329170383586084,0.820186875271621,0.842160031533307
0.7683544235838572,0.842160031533307,0.8232870311371651,0.6329170383586084,0.820186875271621,0.8070844829851532
0.7683544235838572,0.7215011621791282,0.842160031533307,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7482616253802694,0.4729521509182526,0.8039922045709561,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7879444373645978,0.8095864613162036,0.839629985558055,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7369333858888452,0.7842242503259453,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8606588098113521
0.7879444373645978,0.6011529365392195,0.8232870311371651,0.6329170383586084,0.820186875271621,0.842160031533307
0.7720089344369991,0.7430419268510259,0.8232870311371651,0.6329170383586084,0.8070844829851532,0.8258235122641903
0.7403451745220958,0.7441540778871324,0.839629985558055,0.6329170383586084,0.839629985558055,0.8232870311371651
0.7122990004345936,0.669553024525842,0.839629985558055,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7245558011954475,0.7909882147170283,0.7842242503259453,0.6329170383586084,0.820186875271621,0.842160031533307
0.7526018435920309,0.780176882288458,0.8586296249097319,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7561529171698663,0.76392762640349,0.842160031533307,0.6329170383586084,0.839629985558055,0.842160031533307
0.7879444373645978,0.7430419268510259,0.842160031533307,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7683544235838572,0.7790093192767159,0.842160031533307,0.6329170383586084,0.820186875271621,0.842160031533307
0.717259249819464,0.7842242503259453,0.842160031533307,0.6329170383586084,0.7879444373645978,0.7909882147170283
0.7683544235838572,0.779750223015165,0.820186875271621,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7369333858888452,0.8070844829851532,0.820186875271621,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7683544235838572,0.7430419268510259,0.8039922045709561,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7057245311250419,0.7215011621791282,0.839629985558055,0.6329170383586084,0.7879444373645978,0.8606588098113521
0.7526018435920309,0.7430419268510259,0.842160031533307,0.6329170383586084,0.820186875271621,0.8442071047132574
0.7720089344369991,0.7842242503259453,0.8586296249097319,0.6329170383586084,0.839629985558055,0.842160031533307
0.7122990004345936,0.7749658179191496,0.8039922045709561,0.6329170383586084,0.7879444373645978,0.8070844829851532
0.7683544235838572,0.7430419268510259,0.820186875271621,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7526018435920309,0.779750223015165,0.842160031533307,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7213176196227044,0.8039922045709561,0.820186875271621,0.6329170383586084,0.820186875271621,0.7879444373645978
0.681916656046897,0.7842242503259453,0.8232870311371651,0.6329170383586084,0.820186875271621,0.8258235122641903
0.7482616253802694,0.7561529171698663,0.839629985558055,0.6329170383586084,0.820186875271621,0.8039922045709561
0.7213176196227044,0.811547975193389,0.839629985558055,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7122990004345936,0.7215011621791282,0.842160031533307,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7683544235838572,0.7430419268510259,0.842160031533307,0.6329170383586084,0.820186875271621,0.8442071047132574
0.717259249819464,0.6917519331406703,0.842160031533307,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7482616253802694,0.7720089344369991,0.842160031533307,0.6329170383586084,0.820186875271621,0.8442071047132574
0.7683544235838572,0.8002464531106454,0.842160031533307,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7526018435920309,0.8232870311371651,0.8232870311371651,0.6329170383586084,0.820186875271621,0.842160031533307
0.7403451745220958,0.5738579589374257,0.842160031533307,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7482616253802694,0.5665859564164649,0.8586296249097319,0.6329170383586084,0.8070844829851532,0.8232870311371651
0.7683544235838572,0.7627118644067796,0.820186875271621,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7683544235838572,0.8258235122641903,0.839629985558055,0.6329170383586084,0.820186875271621,0.842160031533307
0.76392762640349,0.8232870311371651,0.8586296249097319,0.6329170383586084,0.820186875271621,0.842160031533307
0.7683544235838572,0.8458119797036817,0.839629985558055,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7213176196227044,0.5212683206419388,0.8586296249097319,0.6329170383586084,0.820186875271621,0.842160031533307
0.7879444373645978,0.7842242503259453,0.839629985558055,0.6329170383586084,0.820186875271621,0.8442071047132574
0.7369333858888452,0.76392762640349,0.8586296249097319,0.6329170383586084,0.820186875271621,0.842160031533307
0.7122990004345936,0.7430419268510259,0.842160031533307,0.6329170383586084,0.839629985558055,0.8232870311371651
0.7018578373406911,0.5882624236135131,0.8586296249097319,0.6329170383586084,0.7879444373645978,0.8606588098113521
0.7245558011954475,0.7586343405552445,0.8586296249097319,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7018578373406911,0.76392762640349,0.8232870311371651,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7720089344369991,0.7842242503259453,0.8039922045709561,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7245558011954475,0.7977871939736346,0.8586296249097319,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7683544235838572,0.8442071047132574,0.839629985558055,0.6329170383586084,0.7879444373645978,0.8258235122641903
0.7720089344369991,0.8232870311371651,0.839629985558055,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7683544235838572,0.8258235122641903,0.839629985558055,0.6329170383586084,0.820186875271621,0.8258235122641903
0.676336375488918,0.7683544235838572,0.8232870311371651,0.6329170383586084,0.820186875271621,0.842160031533307
0.7683544235838572,0.5212683206419388,0.8586296249097319,0.6329170383586084,0.7879444373645978,0.8442071047132574
0.7369333858888452,0.7215011621791282,0.8232870311371651,0.6329170383586084,0.820186875271621,0.842160031533307
0.7122990004345936,0.7842242503259453,0.820186875271621,0.6329170383586084,0.7879444373645978,0.8039922045709561
0.7589863260460166,0.7772839706830962,0.8232870311371651,0.6329170383586084,0.820186875271621,0.842160031533307
0.7683544235838572,0.7441540778871324,0.8039922045709561,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7482616253802694,0.8232870311371651,0.8586296249097319,0.6329170383586084,0.8070844829851532,0.8070844829851532
0.7683544235838572,0.8070844829851532,0.8232870311371651,0.6329170383586084,0.820186875271621,0.8258235122641903
0.7526018435920309,0.7430419268510259,0.8232870311371651,0.6329170383586084,0.820186875271621,0.7909882147170283
0.7683544235838572,0.779750223015165,0.8586296249097319,0.6329170383586084,0.820186875271621,0.8622779005977237
0.7879444373645978,0.8622779005977237,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8258235122641903
0.7369333858888452,0.7934168508965855,0.8039922045709561,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7482616253802694,0.6887358757062146,0.8232870311371651,0.6329170383586084,0.820186875271621,0.842160031533307
0.7213176196227044,0.7430419268510259,0.820186875271621,0.6329170383586084,0.7879444373645978,0.8258235122641903
0.7683544235838572,0.779750223015165,0.839629985558055,0.6329170383586084,0.820186875271621,0.842160031533307
0.717259249819464,0.76392762640349,0.8039922045709561,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7526018435920309,0.8232870311371651,0.842160031533307,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7879444373645978,0.7430419268510259,0.842160031533307,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7369333858888452,0.8039922045709561,0.842160031533307,0.6329170383586084,0.7879444373645978,0.842160031533307
0.717259249819464,0.7683544235838572,0.8232870311371651,0.6329170383586084,0.820186875271621,0.842160031533307
0.7063336306868867,0.6499545652088026,0.8586296249097319,0.6329170383586084,0.7879444373645978,0.8258235122641903
0.717259249819464,0.779750223015165,0.839629985558055,0.6329170383586084,0.820186875271621,0.8232870311371651
0.6970788616096595,0.7805482029608615,0.8586296249097319,0.6329170383586084,0.820186875271621,0.842160031533307
0.7683544235838572,0.7842242503259453,0.839629985558055,0.6329170383586084,0.820186875271621,0.842160031533307
0.7683544235838572,0.8039922045709561,0.8232870311371651,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7683544235838572,0.7430419268510259,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8258235122641903
0.7683544235838572,0.779750223015165,0.820186875271621,0.6329170383586084,0.7879444373645978,0.8606588098113521
0.717259249819464,0.76392762640349,0.8586296249097319,0.6329170383586084,0.7879444373645978,0.8606588098113521
0.681916656046897,0.7280342879407753,0.8232870311371651,0.6329170383586084,0.820186875271621,0.8258235122641903
0.7430199661728031,0.76392762640349,0.8070844829851532,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7879444373645978,0.8070844829851532,0.8039922045709561,0.6329170383586084,0.7879444373645978,0.8039922045709561
0.7063336306868867,0.8039922045709561,0.8039922045709561,0.6329170383586084,0.820186875271621,0.842160031533307
0.7683544235838572,0.7430419268510259,0.842160031533307,0.6329170383586084,0.7879444373645978,0.8606588098113521
0.7879444373645978,0.5212683206419388,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8606588098113521
0.7276087996963345,0.5580938344387127,0.839629985558055,0.6329170383586084,0.7879444373645978,0.8070844829851532
0.7683544235838572,0.7430419268510259,0.842160031533307,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.6970788616096595,0.8002464531106454,0.839629985558055,0.6329170383586084,0.820186875271621,0.842160031533307
0.717259249819464,0.76392762640349,0.8586296249097319,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7683544235838572,0.7430419268510259,0.8586296249097319,0.6329170383586084,0.8070844829851532,0.842160031533307
0.7369333858888452,0.8039922045709561,0.839629985558055,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7122990004345936,0.7842242503259453,0.839629985558055,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7526018435920309,0.7430419268510259,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8039922045709561
0.7720089344369991,0.8232870311371651,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8258235122641903
0.7589863260460166,0.7100412882720833,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7561529171698663,0.842160031533307,0.842160031533307,0.6329170383586084,0.7879444373645978,0.8070844829851532
0.7879444373645978,0.7772839706830962,0.842160031533307,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7683544235838572,0.7215011621791282,0.839629985558055,0.6329170383586084,0.8070844829851532,0.8606588098113521
0.7879444373645978,0.7215011621791282,0.842160031533307,0.6329170383586084,0.820186875271621,0.842160031533307
0.7403451745220958,0.8039922045709561,0.8586296249097319,0.6329170383586084,0.820186875271621,0.8039922045709561
0.7879444373645978,0.7430419268510259,0.839629985558055,0.6329170383586084,0.7879444373645978,0.8442071047132574
0.7403451745220958,0.7842242503259453,0.842160031533307,0.6329170383586084,0.820186875271621,0.842160031533307
0.7879444373645978,0.5665859564164649,0.842160031533307,0.6329170383586084,0.839629985558055,0.8442071047132574
0.7122990004345936,0.76392762640349,0.8232870311371651,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7561529171698663,0.7430419268510259,0.820186875271621,0.6329170383586084,0.820186875271621,0.8232870311371651
